TIME_UNITS,Gateway Distance Grd:Goddard,Gateway Distance Grd:Guam,Gateway Distance Grd:WhiteSands,Gateway Distance TDRS13,Gateway Distance TDRS3,Gateway Distance TDRS5,Gateway Distance TDRS7
45270,413036.207,418812.3129,415763.723,376691.08,392400.9978,456730.0752,408682.4355
45300,413029.8605,418823.7988,415757.3722,376666.3118,392327.4793,456725.9721,408773.9231
45330,413023.5157,418835.265,415751.0118,376641.732,392254.0599,456721.6988,408865.4292
45360,413017.1728,418846.7113,415744.642,376617.3408,392180.7399,456717.2551,408956.9532
45390,413010.8317,418858.1377,415738.2629,376593.1385,392107.5198,456712.6411,409048.4947
45420,413004.4925,418869.5442,415731.8743,376569.1252,392034.4,456707.8567,409140.0534
45450,412998.1552,418880.9307,415725.4765,376545.3009,391961.3808,456702.9022,409231.6289
45480,412991.8199,418892.2972,415719.0694,376521.666,391888.4627,456697.7773,409323.2207
45510,412985.4866,418903.6437,415712.6531,376498.2206,391815.6461,456692.4823,409414.8284
45540,412979.1554,418914.9702,415706.2275,376474.9648,391742.9313,456687.017,409506.4517
45570,412972.8263,418926.2765,415699.7929,376451.8988,391670.3189,456681.3816,409598.0901
45600,412966.4993,418937.5627,415693.3492,376429.0228,391597.8091,456675.576,409689.7432
45630,412960.1745,418948.8288,415686.8964,376406.3369,391525.4024,456669.6003,409781.4106
45660,412953.852,418960.0746,415680.4346,376383.8412,391453.0992,456663.4545,409873.092
45690,412947.5318,418971.3002,415673.9638,376361.5361,391380.8998,456657.1386,409964.7869
45720,412941.2138,418982.5055,415667.4842,376339.4215,391308.8048,456650.6527,410056.4949
45750,412934.8983,418993.6906,415660.9956,376317.4976,391236.8144,456643.9968,410148.2156
45780,412928.5852,419004.8553,415654.4982,376295.7647,391164.9291,456637.1709,410239.9486
45810,412922.2745,419015.9996,415647.992,376274.2228,391093.1492,456630.175,410331.6935
45840,412915.9663,419027.1235,415641.4771,376252.8722,391021.4752,456623.0092,410423.4499
45870,412909.6607,419038.227,415634.9535,376231.7129,390949.9075,456615.6735,410515.2174
45900,412903.3576,419049.31,415628.4212,376210.7452,390878.4465,456608.168,410606.9956
45930,412897.0572,419060.3725,415621.8804,376189.9691,390807.0925,456600.4926,410698.7841
45960,412890.7595,419071.4145,415615.3309,376169.3848,390735.846,456592.6474,410790.5825
45990,412884.4645,419082.4358,415608.7729,376148.9925,390664.7073,456584.6325,410882.3904
46020,412878.1723,419093.4366,415602.2064,376128.7923,390593.6769,456576.4478,410974.2074
46050,412871.8828,419104.4168,415595.6315,376108.7843,390522.7552,456568.0935,411066.0331
46080,412865.5962,419115.3763,415589.0482,376088.9687,390451.9424,456559.5694,411157.867
46110,412859.3125,419126.315,415582.4566,376069.3457,390381.2392,456550.8758,411249.7089
46140,412853.0318,419137.2331,415575.8566,376049.9154,390310.6457,456542.0125,411341.5583
46170,412846.754,419148.1303,415569.2484,376030.6779,390240.1625,456532.9797,411433.4147
46200,412840.4793,419159.0068,415562.632,376011.6333,390169.7899,456523.7774,411525.2779
46230,412834.2076,419169.8624,415556.0074,375992.7819,390099.5283,456514.4056,411617.1473
46260,412827.939,419180.6972,415549.3746,375974.1236,390029.3781,456504.8643,411709.0227
46290,412821.6736,419191.511,415542.7338,375955.6588,389959.3397,456495.1537,411800.9035
46320,412815.4114,419202.304,415536.0849,375937.3874,389889.4135,456485.2737,411892.7895
46350,412809.1525,419213.0759,415529.4281,375919.3097,389819.5998,456475.2243,411984.6801
46380,412802.8968,419223.8269,415522.7632,375901.4258,389749.8992,456465.0057,412076.5751
46410,412796.6445,419234.5568,415516.0905,375883.7358,389680.3119,456454.6178,412168.4739
46440,412790.3955,419245.2657,415509.4099,375866.2398,389610.8384,456444.0608,412260.3763
46470,412784.15,419255.9535,415502.7215,375848.9379,389541.479,456433.3345,412352.2818
46500,412777.9079,419266.6201,415496.0253,375831.8304,389472.2341,456422.4392,412444.1899
46530,412771.6693,419277.2656,415489.3214,375814.9172,389403.1042,456411.3748,412536.1004
46560,412765.4343,419287.8899,415482.6098,375798.1986,389334.0895,456400.1413,412628.0129
46590,412759.2028,419298.493,415475.8906,375781.6747,389265.1906,456388.7389,412719.9268
46620,412752.975,419309.0749,415469.1637,375765.3456,389196.4078,456377.1675,412811.8419
46650,412746.7509,419319.6354,415462.4293,375749.2113,389127.7414,456365.4273,412903.7577
46680,412740.5305,419330.1747,415455.6874,375733.2721,389059.1919,456353.5182,412995.6739
46710,412734.3139,419340.6926,415448.9381,375717.5281,388990.7597,456341.4403,413087.59
46740,412728.101,419351.1891,415442.1813,375701.9793,388922.445,456329.1936,413179.5056
46770,412721.8921,419361.6642,415435.4171,375686.6259,388854.2485,456316.7782,413271.4204
46800,412715.687,419372.1179,415428.6456,375671.468,388786.1703,456304.1942,413363.334
46830,412709.4859,419382.5501,415421.8669,375656.5057,388718.2109,456291.4416,413455.2459
46860,412703.2887,419392.9608,415415.0809,375641.7391,388650.3707,456278.5204,413547.1558
46890,412697.0956,419403.35,415408.2877,375627.1684,388582.65,456265.4307,413639.0633
46920,412690.9065,419413.7176,415401.4873,375612.7936,388515.0493,456252.1725,413730.9679
46950,412684.7216,419424.0636,415394.6799,375598.6149,388447.569,456238.746,413822.8694
46980,412678.5408,419434.3881,415387.8654,375584.6324,388380.2093,456225.1511,413914.7672
47010,412672.3642,419444.6908,415381.0438,375570.8461,388312.9707,456211.3878,414006.6611
47040,412666.1919,419454.9719,415374.2153,375557.2563,388245.8536,456197.4564,414098.5505
47070,412660.0238,419465.2313,415367.3799,375543.8629,388178.8584,456183.3567,414190.4352
47100,412653.8601,419475.4689,415360.5376,375530.6661,388111.9854,456169.0889,414282.3147
47130,412647.7007,419485.6847,415353.6885,375517.666,388045.235,456154.6531,414374.1887
47160,412641.5458,419495.8788,415346.8326,375504.8628,387978.6077,456140.0492,414466.0567
47190,412635.3953,419506.051,415339.9699,375492.2564,387912.1037,456125.2773,414557.9184
47220,412629.2493,419516.2014,415333.1006,375479.847,387845.7234,456110.3375,414649.7733
47250,412623.1079,419526.3298,415326.2246,375467.6347,387779.4674,456095.2298,414741.6211
47280,412616.971,419536.4364,415319.3419,375455.6196,387713.3358,456079.9544,414833.4614
47310,412610.8388,419546.521,415312.4528,375443.8018,387647.3291,456064.5112,414925.2938
47340,412604.7112,419556.5836,415305.5571,375432.1814,387581.4477,456048.9003,415017.1179
47370,412598.5884,419566.6243,415298.6549,375420.7585,387515.6919,456033.1218,415108.9333
47400,412592.4704,419576.6428,415291.7463,375409.5331,387450.0621,456017.1757,415200.7397
47430,412586.3571,419586.6394,415284.8314,375398.5054,387384.5588,456001.0621,415292.5366
47460,412580.2487,419596.6138,415277.9101,375387.6755,387319.1822,455984.7811,415384.3236
47490,412574.1451,419606.5661,415270.9825,375377.0433,387253.9328,455968.3327,415476.1004
47520,412568.0465,419616.4962,415264.0486,375366.6092,387188.8109,455951.717,415567.8666
47550,412561.9529,419626.4042,415257.1086,375356.373,387123.8169,455934.934,415659.6218
47580,412555.8643,419636.29,415250.1624,375346.3349,387058.9512,455917.9838,415751.3656
47610,412549.7808,419646.1535,415243.2102,375336.495,386994.2141,455900.8665,415843.0976
47640,412543.7023,419655.9948,415236.2518,375326.8534,386929.606,455883.5822,415934.8174
47670,412537.629,419665.8137,415229.2875,375317.4102,386865.1273,455866.1308,416026.5247
47700,412531.5609,419675.6104,415222.3171,375308.1653,386800.7784,455848.5125,416118.219
47730,412525.4981,419685.3847,415215.3409,375299.119,386736.5596,455830.7274,416209.9001
47760,412519.4405,419695.1366,415208.3587,375290.2712,386672.4713,455812.7754,416301.5674
47790,412513.3882,419704.8661,415201.3708,375281.6221,386608.5139,455794.6568,416393.2206
47820,412507.3413,419714.5732,415194.3771,375273.1718,386544.6877,455776.3714,416484.8593
47850,412501.2998,419724.2578,415187.3776,375264.9202,386480.9931,455757.9195,416576.4832
47880,412495.2637,419733.92,415180.3724,375256.8675,386417.4305,455739.301,416668.0918
47910,412489.2331,419743.5596,415173.3616,375249.0138,386354.0002,455720.5161,416759.6848
47940,412483.2081,419753.1767,415166.3452,375241.3591,386290.7026,455701.5648,416851.2617
47970,412477.1886,419762.7712,415159.3232,375233.9035,386227.5382,455682.4472,416942.8223
48000,412471.1747,419772.3431,415152.2957,375226.6471,386164.5071,455663.1633,417034.3661
48030,412465.1665,419781.8924,415145.2627,375219.5899,386101.6099,455643.7133,417125.8927
48060,412459.164,419791.4191,415138.2244,375212.732,386038.8468,455624.0972,417217.4018
48090,412453.1673,419800.923,415131.1806,375206.0735,385976.2183,455604.315,417308.8929
48120,412447.1763,419810.4043,415124.1316,375199.6143,385913.7246,455584.3669,417400.3658
48150,412441.1911,419819.8628,415117.0773,375193.3547,385851.3663,455564.253,417491.82
48180,412435.2119,419829.2986,415110.0177,375187.2946,385789.1435,455543.9732,417583.255
48210,412429.2385,419838.7116,415102.9529,375181.4341,385727.0568,455523.5277,417674.6707
48240,412423.2711,419848.1018,415095.883,375175.7733,385665.1063,455502.9166,417766.0665
48270,412417.3097,419857.4691,415088.808,375170.3122,385603.2926,455482.1399,417857.4421
48300,412411.3543,419866.8136,415081.728,375165.0508,385541.616,455461.1977,417948.7971
48330,412405.4051,419876.1352,415074.643,375159.9893,385480.0768,455440.09,418040.1312
48360,412399.4619,419885.4339,415067.553,375155.1277,385418.6753,455418.8171,418131.4439
48390,412393.5249,419894.7096,415060.4581,375150.466,385357.4121,455397.3789,418222.7348
48420,412387.5941,419903.9624,415053.3583,375146.0043,385296.2873,455375.7755,418314.0037
48450,412381.6696,419913.1921,415046.2538,375141.7427,385235.3014,455354.007,418405.2501
48480,412375.7514,419922.3989,415039.1444,375137.6811,385174.4546,455332.0735,418496.4736
48510,412369.8395,419931.5826,415032.0304,375133.8197,385113.7475,455309.9751,418587.6739
48540,412363.934,419940.7433,415024.9116,375130.1584,385053.1803,455287.7118,418678.8506
48570,412358.0349,419949.8808,415017.7882,375126.6974,384992.7534,455265.2837,418770.0033
48600,412352.1423,419958.9953,415010.6603,375123.4366,384932.4671,455242.6909,418861.1317
48630,412346.2561,419968.0866,415003.5278,375120.3762,384872.3218,455219.9336,418952.2353
48660,412340.3765,419977.1547,414996.3908,375117.516,384812.3178,455197.0117,419043.3137
48690,412334.5036,419986.1996,414989.2494,375114.8563,384752.4555,455173.9254,419134.3667
48720,412328.6372,419995.2213,414982.1036,375112.397,384692.7353,455150.6748,419225.3939
48750,412322.7775,420004.2198,414974.9534,375110.1382,384633.1575,455127.2599,419316.3948
48780,412316.9245,420013.195,414967.799,375108.0799,384573.7224,455103.6808,419407.369
48810,412311.0783,420022.1469,414960.6403,375106.2221,384514.4304,455079.9376,419498.3163
48840,412305.2389,420031.0755,414953.4773,375104.5649,384455.2819,455056.0304,419589.2363
48870,412299.4063,420039.9808,414946.3102,375103.1083,384396.2772,455031.9593,419680.1285
48900,412293.5806,420048.8627,414939.139,375101.8524,384337.4166,455007.7244,419770.9926
48930,412287.7618,420057.7212,414931.9638,375100.7971,384278.7005,454983.3258,419861.8282
48960,412281.95,420066.5562,414924.7845,375099.9424,384220.1292,454958.7635,419952.635
48990,412276.1452,420075.3679,414917.6012,375099.2886,384161.7031,454934.0376,420043.4126
49020,412270.3475,420084.1561,414910.414,375098.8354,384103.4225,454909.1483,420134.1605
49050,412264.5568,420092.9208,414903.2229,375098.5831,384045.2878,454884.0957,420224.8785
49080,412258.7733,420101.662,414896.028,375098.5315,383987.2993,454858.8797,420315.5662
49110,412252.9969,420110.3796,414888.8293,375098.6808,383929.4574,454833.5006,420406.2232
49140,412247.2278,420119.0737,414881.6269,375099.0309,383871.7624,454807.9583,420496.8491
49170,412241.4659,420127.7443,414874.4207,375099.5818,383814.2146,454782.2531,420587.4436
49200,412235.7113,420136.3912,414867.2109,375100.3337,383756.8144,454756.385,420678.0062
49230,412229.9641,420145.0145,414859.9976,375101.2864,383699.5622,454730.3541,420768.5367
49260,412224.2242,420153.6142,414852.7806,375102.4401,383642.4582,454704.1604,420859.0347
49290,412218.4918,420162.1901,414845.5602,375103.7947,383585.5027,454677.8042,420949.4997
49320,412212.7668,420170.7424,414838.3363,375105.3502,383528.6963,454651.2854,421039.9314
49350,412207.0493,420179.271,414831.109,375107.1067,383472.0391,454624.6043,421130.3295
49380,412201.3394,420187.7758,414823.8783,375109.0641,383415.5315,454597.7608,421220.6936
49410,412195.6371,420196.2569,414816.6443,375111.2226,383359.1739,454570.755,421311.0233
49440,412189.9423,420204.7142,414809.4071,375113.582,383302.9666,454543.5872,421401.3182
49470,412184.2553,420213.1477,414802.1666,375116.1424,383246.9099,454516.2573,421491.5781
49500,412178.576,420221.5574,414794.9229,375118.9039,383191.0041,454488.7655,421581.8024
49530,412172.9044,420229.9432,414787.6761,375121.8663,383135.2497,454461.1119,421671.991
49560,412167.2406,420238.3051,414780.4263,375125.0297,383079.6469,454433.2966,421762.1433
49590,412161.5847,420246.6431,414773.1733,375128.3942,383024.196,454405.3197,421852.259
49620,412155.9366,420254.9573,414765.9175,375131.9597,382968.8974,454377.1812,421942.3378
49650,412150.2964,420263.2474,414758.6586,375135.7262,382913.7514,454348.8814,422032.3794
49680,412144.6643,420271.5137,414751.3969,375139.6937,382858.7584,454320.4202,422122.3832
49710,412139.0401,420279.7559,414744.1323,375143.8622,382803.9187,454291.7978,422212.349
49740,412133.4239,420287.9742,414736.865,375148.2318,382749.2325,454263.0144,422302.2765
49770,412127.8158,420296.1684,414729.5949,375152.8023,382694.7003,454234.0699,422392.1652
49800,412122.2159,420304.3386,414722.322,375157.5738,382640.3224,454204.9646,422482.0148
49830,412116.6241,420312.4847,414715.0466,375162.5464,382586.099,454175.6985,422571.8249
49860,412111.0405,420320.6067,414707.7685,375167.7199,382532.0306,454146.2717,422661.5952
49890,412105.4651,420328.7046,414700.4878,375173.0944,382478.1174,454116.6844,422751.3253
49920,412099.8981,420336.7784,414693.2047,375178.6699,382424.3597,454086.9366,422841.0149
49950,412094.3393,420344.828,414685.9191,375184.4463,382370.7579,454057.0284,422930.6635
49980,412088.7889,420352.8535,414678.631,375190.4237,382317.3124,454026.9601,423020.2709
50010,412083.247,420360.8548,414671.3406,375196.6019,382264.0234,453996.7316,423109.8366
50040,412077.7134,420368.8318,414664.0479,375202.9811,382210.8912,453966.3431,423199.3604
50070,412072.1884,420376.7847,414656.7529,375209.5612,382157.9162,453935.7947,423288.8418
50100,412066.6719,420384.7133,414649.4556,375216.3422,382105.0987,453905.0865,423378.2805
50130,412061.164,420392.6176,414642.1562,375223.324,382052.439,453874.2187,423467.6762
50160,412055.6646,420400.4976,414634.8546,375230.5067,381999.9374,453843.1913,423557.0284
50190,412050.1739,420408.3533,414627.551,375237.8901,381947.5942,453812.0044,423646.3369
50220,412044.6919,420416.1847,414620.2453,375245.4744,381895.4099,453780.6582,423735.6013
50250,412039.2187,420423.9918,414612.9376,375253.2594,381843.3846,453749.1528,423824.8211
50280,412033.7542,420431.7744,414605.628,375261.2452,381791.5186,453717.4883,423913.9962
50310,412028.2985,420439.5327,414598.3165,375269.4316,381739.8124,453685.6648,424003.126
50340,412022.8517,420447.2666,414591.0031,375277.8188,381688.2663,453653.6824,424092.2103
50370,412017.4137,420454.976,414583.6879,375286.4066,381636.8804,453621.5413,424181.2487
50400,412011.9847,420462.661,414576.371,375295.1951,381585.6552,453589.2415,424270.2409
50430,412006.5647,420470.3215,414569.0524,375304.1841,381534.5909,453556.7833,424359.1864
50460,412001.1536,420477.9576,414561.7321,375313.3737,381483.6879,453524.1666,424448.085
50490,411995.7516,420485.5691,414554.4102,375322.7638,381432.9465,453491.3917,424536.9362
50520,411990.3587,420493.1561,414547.0867,375332.3544,381382.367,453458.4586,424625.7398
50550,411984.975,420500.7186,414539.7617,375342.1455,381331.9496,453425.3675,424714.4954
50580,411979.6004,420508.2565,414532.4353,375352.137,381281.6947,453392.1184,424803.2027
50610,411974.235,420515.7698,414525.1074,375362.3289,381231.6027,453358.7116,424891.8612
50640,411968.8788,420523.2586,414517.7782,375372.7211,381181.6737,453325.1471,424980.4706
50670,411963.532,420530.7227,414510.4476,375383.3136,381131.9082,453291.4251,425069.0306
50700,411958.1945,420538.1622,414503.1158,375394.1063,381082.3064,453257.5456,425157.5409
50730,411952.8663,420545.5771,414495.7827,375405.0993,381032.8686,453223.5088,425246.001
50760,411947.5476,420552.9672,414488.4484,375416.2924,380983.5951,453189.3149,425334.4107
50790,411942.2383,420560.3327,414481.113,375427.6856,380934.4862,453154.9639,425422.7696
50820,411936.9384,420567.6735,414473.7766,375439.2789,380885.5423,453120.456,425511.0773
50850,411931.6482,420574.9896,414466.439,375451.0723,380836.7636,453085.7914,425599.3335
50880,411926.3674,420582.2809,414459.1005,375463.0656,380788.1504,453050.97,425687.5378
50910,411921.0963,420589.5475,414451.7611,375475.2588,380739.703,453015.9921,425775.69
50940,411915.8349,420596.7893,414444.4207,375487.6519,380691.4217,452980.8578,425863.7896
50970,411910.5831,420604.0063,414437.0795,375500.2448,380643.3069,452945.5672,425951.8363
51000,411905.341,420611.1985,414429.7375,375513.0374,380595.3587,452910.1205,426039.8297
51030,411900.1087,420618.3659,414422.3948,375526.0298,380547.5776,452874.5177,426127.7696
51060,411894.8862,420625.5084,414415.0513,375539.2218,380499.9637,452838.7591,426215.6556
51090,411889.6735,420632.6261,414407.7072,375552.6134,380452.5174,452802.8447,426303.4873
51120,411884.4708,420639.7189,414400.3625,375566.2045,380405.239,452766.7747,426391.2644
51150,411879.2779,420646.7868,414393.0172,375579.9951,380358.1288,452730.5492,426478.9865
51180,411874.095,420653.8298,414385.6714,375593.9851,380311.187,452694.1683,426566.6533
51210,411868.9221,420660.8478,414378.3251,375608.1744,380264.414,452657.6322,426654.2645
51240,411863.7592,420667.841,414370.9784,375622.563,380217.81,452620.941,426741.8197
51270,411858.6064,420674.8092,414363.6313,375637.1508,380171.3754,452584.0948,426829.3185
51300,411853.4637,420681.7524,414356.284,375651.9377,380125.1103,452547.0938,426916.7607
51330,411848.3312,420688.6706,414348.9363,375666.9237,380079.0152,452509.9381,427004.1459
51360,411843.2088,420695.5638,414341.5884,375682.1087,380033.0902,452472.6279,427091.4738
51390,411838.0967,420702.432,414334.2404,375697.4926,379987.3357,452435.1633,427178.7439
51420,411832.9949,420709.2752,414326.8922,375713.0754,379941.752,452397.5444,427265.9561
51450,411827.9033,420716.0933,414319.5439,375728.857,379896.3392,452359.7713,427353.1098
51480,411822.8222,420722.8863,414312.1956,375744.8373,379851.0978,452321.8443,427440.2049
51510,411817.7513,420729.6543,414304.8473,375761.0163,379806.028,452283.7634,427527.2409
51540,411812.691,420736.3971,414297.499,375777.3937,379761.1301,452245.5288,427614.2175
51570,411807.641,420743.1149,414290.1509,375793.9697,379716.4043,452207.1406,427701.1345
51600,411802.6016,420749.8075,414282.8029,375810.7441,379671.8509,452168.5989,427787.9913
51630,411797.5727,420756.475,414275.4551,375827.7168,379627.4702,452129.904,427874.7878
51660,411792.5544,420763.1173,414268.1076,375844.8877,379583.2625,452091.0559,427961.5236
51690,411787.5467,420769.7345,414260.7603,375862.2568,379539.2281,452052.0548,428048.1983
51720,411782.5496,420776.3265,414253.4134,375879.8239,379495.3672,452012.9009,428134.8115
51750,411777.5633,420782.8932,414246.067,375897.5891,379451.6801,451973.5942,428221.3631
51780,411772.5876,420789.4348,414238.7209,375915.5521,379408.1671,451934.1349,428307.8526
51810,411767.6228,420795.9511,414231.3753,375933.713,379364.8284,451894.5232,428394.2797
51840,411762.6687,420802.4422,414224.0303,375952.0715,379321.6643,451854.7593,428480.6441
51870,411757.7255,420808.908,414216.6859,375970.6277,379278.6751,451814.8432,428566.9454
51900,411752.7931,420815.3486,414209.3421,375989.3815,379235.8611,451774.775,428653.1833
51930,411747.8717,420821.7639,414201.9989,376008.3327,379193.2225,451734.5551,428739.3575
51960,411742.9612,420828.1539,414194.6565,376027.4812,379150.7596,451694.1834,428825.4676
51990,411738.0618,420834.5185,414187.3149,376046.827,379108.4726,451653.6602,428911.5133
52020,411733.1733,420840.8579,414179.9741,376066.37,379066.3619,451612.9856,428997.4943
52050,411728.2959,420847.1719,414172.6342,376086.11,379024.4276,451572.1598,429083.4102
52080,411723.4297,420853.4605,414165.2952,376106.047,378982.6701,451531.1829,429169.2608
52110,411718.5745,420859.7238,414157.9572,376126.1809,378941.0896,451490.055,429255.0457
52140,411713.7306,420865.9617,414150.6201,376146.5115,378899.6863,451448.7763,429340.7645
52170,411708.8979,420872.1742,414143.2842,376167.0388,378858.4606,451407.3469,429426.4169
52200,411704.0764,420878.3614,414135.9493,376187.7627,378817.4126,451365.7671,429512.0027
52230,411699.2662,420884.5231,414128.6157,376208.683,378776.5427,451324.037,429597.5214
52260,411694.4674,420890.6593,414121.2832,376229.7997,378735.8511,451282.1566,429682.9728
52290,411689.6799,420896.7702,414113.952,376251.1126,378695.3381,451240.1262,429768.3565
52320,411684.9038,420902.8556,414106.622,376272.6216,378655.0039,451197.946,429853.6722
52350,411680.1392,420908.9155,414099.2935,376294.3267,378614.8487,451155.616,429938.9196
52380,411675.386,420914.9499,414091.9663,376316.2277,378574.8729,451113.1365,430024.0983
52410,411670.6444,420920.9589,414084.6406,376338.3245,378535.0766,451070.5076,430109.208
52440,411665.9143,420926.9423,414077.3163,376360.6169,378495.4602,451027.7294,430194.2484
52470,411661.1958,420932.9002,414069.9936,376383.105,378456.0238,450984.8021,430279.2192
52500,411656.4889,420938.8326,414062.6725,376405.7885,378416.7677,450941.7259,430364.1201
52530,411651.7937,420944.7395,414055.3531,376428.6674,378377.6922,450898.501,430448.9507
52560,411647.1102,420950.6208,414048.0353,376451.7415,378338.7976,450855.1274,430533.7107
52590,411642.4384,420956.4766,414040.7192,376475.0107,378300.084,450811.6053,430618.3997
52620,411637.7784,420962.3068,414033.405,376498.4749,378261.5517,450767.935,430703.0175
52650,411633.1303,420968.1114,414026.0925,376522.134,378223.2009,450724.1166,430787.5638
52680,411628.4939,420973.8904,414018.782,376545.9878,378185.032,450680.1501,430872.0382
52710,411623.8695,420979.6438,414011.4733,376570.0362,378147.0451,450636.0359,430956.4404
52740,411619.2569,420985.3716,414004.1667,376594.2792,378109.2405,450591.774,431040.77
52770,411614.6564,420991.0737,413996.862,376618.7165,378071.6183,450547.3647,431125.0268
52800,411610.0678,420996.7503,413989.5594,376643.348,378034.179,450502.808,431209.2105
52830,411605.4912,421002.4012,413982.259,376668.1737,377996.9226,450458.1042,431293.3207
52860,411600.9267,421008.0264,413974.9607,376693.1934,377959.8495,450413.2534,431377.3571
52890,411596.3743,421013.6259,413967.6646,376718.4069,377922.9599,450368.2558,431461.3193
52920,411591.8341,421019.1998,413960.3707,376743.8142,377886.2539,450323.1116,431545.2072
52950,411587.306,421024.748,413953.0792,376769.415,377849.7319,450277.8208,431629.0203
52980,411582.7901,421030.2705,413945.79,376795.2093,377813.3941,450232.3838,431712.7583
53010,411578.2865,421035.7673,413938.5032,376821.197,377777.2407,450186.8006,431796.4209
53040,411573.7952,421041.2383,413931.2189,376847.3778,377741.2719,450141.0714,431880.0079
53070,411569.3162,421046.6837,413923.9371,376873.7517,377705.488,450095.1964,431963.5188
53100,411564.8495,421052.1033,413916.6578,376900.3185,377669.8891,450049.1758,432046.9535
53130,411560.3952,421057.4971,413909.3811,376927.078,377634.4756,450003.0097,432130.3114
53160,411555.9534,421062.8652,413902.107,376954.0302,377599.2477,449956.6983,432213.5925
53190,411551.524,421068.2075,413894.8356,376981.1749,377564.2055,449910.2418,432296.7963
53220,411547.1071,421073.5241,413887.567,377008.512,377529.3493,449863.6403,432379.9225
53250,411542.7027,421078.8148,413880.3011,377036.0412,377494.6794,449816.894,432462.9708
53280,411538.3109,421084.0798,413873.0381,377063.7626,377460.1958,449770.0032,432545.9409
53310,411533.9317,421089.319,413865.7779,377091.6758,377425.899,449722.9679,432628.8325
53340,411529.5651,421094.5324,413858.5207,377119.7808,377391.7891,449675.7884,432711.6453
53370,411525.2112,421099.7199,413851.2664,377148.0774,377357.8662,449628.4648,432794.3789
53400,411520.87,421104.8816,413844.0152,377176.5655,377324.1307,449580.9972,432877.0331
53430,411516.5416,421110.0175,413836.767,377205.2449,377290.5827,449533.386,432959.6076
53460,411512.2259,421115.1275,413829.522,377234.1155,377257.2225,449485.6312,433042.102
53490,411507.9231,421120.2117,413822.2801,377263.1771,377224.0503,449437.733,433124.5161
53520,411503.6331,421125.27,413815.0414,377292.4295,377191.0662,449389.6916,433206.8494
53550,411499.356,421130.3025,413807.806,377321.8726,377158.2706,449341.5072,433289.1018
53580,411495.0918,421135.3091,413800.5738,377351.5063,377125.6636,449293.18,433371.2729
53610,411490.8405,421140.2898,413793.3451,377381.3304,377093.2454,449244.7101,433453.3624
53640,411486.6023,421145.2446,413786.1197,377411.3447,377061.0162,449196.0978,433535.3701
53670,411482.377,421150.1735,413778.8978,377441.5491,377028.9763,449147.3431,433617.2955
53700,411478.1649,421155.0765,413771.6793,377471.9434,376997.1259,449098.4463,433699.1384
53730,411473.9658,421159.9536,413764.4644,377502.5274,376965.4651,449049.4076,433780.8985
53760,411469.7798,421164.8047,413757.2531,377533.301,376933.9941,449000.2272,433862.5754
53790,411465.607,421169.63,413750.0455,377564.2641,376902.7133,448950.9052,433944.169
53820,411461.4474,421174.4293,413742.8415,377595.4164,376871.6227,448901.4418,434025.6788
53850,411457.301,421179.2026,413735.6413,377626.7578,376840.7226,448851.8372,434107.1046
53880,411453.1679,421183.95,413728.4448,377658.2881,376810.0131,448802.0916,434188.4461
53910,411449.0481,421188.6715,413721.2521,377690.0071,376779.4946,448752.2051,434269.7029
53940,411444.9416,421193.367,413714.0634,377721.9148,376749.1671,448702.178,434350.8749
53970,411440.8485,421198.0365,413706.8785,377754.0108,376719.0309,448652.0105,434431.9615
54000,411436.7688,421202.68,413699.6976,377786.2951,376689.0862,448601.7027,434512.9627
54030,411432.7025,421207.2976,413692.5208,377818.7675,376659.3331,448551.2548,434593.878
54060,411428.6497,421211.8892,413685.348,377851.4277,376629.7719,448500.6671,434674.7072
54090,411424.6104,421216.4548,413678.1793,377884.2757,376600.4028,448449.9396,434755.45
54120,411420.5846,421220.9944,413671.0147,377917.3112,376571.2259,448399.0726,434836.106
54150,411416.5724,421225.508,413663.8544,377950.534,376542.2414,448348.0664,434916.675
54180,411412.5738,421229.9955,413656.6983,377983.9441,376513.4496,448296.9209,434997.1567
54210,411408.5888,421234.4571,413649.5465,378017.5411,376484.8506,448245.6366,435077.5508
54240,411404.6175,421238.8926,413642.3991,378051.325,376456.4446,448194.2135,435157.857
54270,411400.6599,421243.3022,413635.256,378085.2955,376428.2318,448142.6518,435238.075
54300,411396.7161,421247.6856,413628.1174,378119.4525,376400.2124,448090.9518,435318.2044
54330,411392.786,421252.0431,413620.9833,378153.7958,376372.3865,448039.1136,435398.2451
54360,411388.8697,421256.3745,413613.8537,378188.3251,376344.7544,447987.1374,435478.1966
54390,411384.9673,421260.6798,413606.7287,378223.0404,376317.3162,447935.0235,435558.0588
54420,411381.0787,421264.9591,413599.6083,378257.9413,376290.0722,447882.772,435637.8313
54450,411377.204,421269.2124,413592.4926,378293.0278,376263.0224,447830.3831,435717.5138
54480,411373.3433,421273.4396,413585.3816,378328.2997,376236.1671,447777.857,435797.1061
54510,411369.4965,421277.6407,413578.2754,378363.7566,376209.5064,447725.1939,435876.6078
54540,411365.6637,421281.8158,413571.174,378399.3986,376183.0406,447672.394,435956.0187
54570,411361.845,421285.9647,413564.0775,378435.2253,376156.7698,447619.4575,436035.3384
54600,411358.0404,421290.0876,413556.9858,378471.2366,376130.6941,447566.3847,436114.5667
54630,411354.2498,421294.1845,413549.8992,378507.4322,376104.8138,447513.1756,436193.7032
